cell_line,drugA_name,drugB_name,mean_bliss,tissue
SKOV3,METFORMIN,SUNITINIB,3.9933333333333327,ovary
SKOV3,METFORMIN,TEMOZOLOMIDE,-8.82,ovary
SKOV3,METFORMIN,ZOLINZA,7.09,ovary
SKOV3,METHOTREXATE,ABT-888,6.06,ovary
SKOV3,METHOTREXATE,AZD1775,6.1375,ovary
SKOV3,METHOTREXATE,BEZ-235,7.447500000000001,ovary
SKOV3,METHOTREXATE,BORTEZOMIB,-9.67,ovary
SKOV3,METHOTREXATE,DASATINIB,-3.46,ovary
SKOV3,METHOTREXATE,DINACICLIB,5.2,ovary
SKOV3,METHOTREXATE,ERLOTINIB,3.6333333333333333,ovary
SKOV3,METHOTREXATE,GELDANAMYCIN,4.84,ovary
SKOV3,METHOTREXATE,L778123,6.516666666666667,ovary
SKOV3,METHOTREXATE,MK-2206,5.195,ovary
SKOV3,METHOTREXATE,MK-4827,5.6,ovary
SKOV3,METHOTREXATE,MK-5108,7.789999999999999,ovary
SKOV3,METHOTREXATE,MK-8669,3.665,ovary
SKOV3,METHOTREXATE,MK-8776,6.41,ovary
SKOV3,METHOTREXATE,PD325901,-0.24,ovary
SKOV3,METHOTREXATE,SORAFENIB,18.58,ovary
SKOV3,METHOTREXATE,SUNITINIB,8.57,ovary
SKOV3,METHOTREXATE,ZOLINZA,5.716666666666666,ovary
SKOV3,MITOMYCINE,ABT-888,4.25,ovary
SKOV3,MITOMYCINE,AZD1775,4.705,ovary
SKOV3,MITOMYCINE,BEZ-235,4.45,ovary
SKOV3,MITOMYCINE,BORTEZOMIB,-5.1499999999999995,ovary
SKOV3,MITOMYCINE,DASATINIB,-3.8025,ovary
SKOV3,MITOMYCINE,ERLOTINIB,-13.9625,ovary
SKOV3,MITOMYCINE,GELDANAMYCIN,-4.895,ovary
SKOV3,MITOMYCINE,L778123,-22.1375,ovary
SKOV3,MITOMYCINE,LAPATINIB,-5.2775,ovary
SKOV3,MITOMYCINE,MK-2206,-4.52,ovary
SKOV3,MITOMYCINE,MK-4827,-5.3149999999999995,ovary
SKOV3,MITOMYCINE,MK-5108,-8.265,ovary
SKOV3,MITOMYCINE,MK-8669,5.25,ovary
SKOV3,MITOMYCINE,MK-8776,9.432500000000001,ovary
SKOV3,MITOMYCINE,PD325901,-5.26,ovary
SKOV3,MITOMYCINE,SORAFENIB,-21.425,ovary
SKOV3,MITOMYCINE,SUNITINIB,-4.58,ovary
SKOV3,MITOMYCINE,TEMOZOLOMIDE,-4.18,ovary
SKOV3,MITOMYCINE,ZOLINZA,5.545,ovary
SKOV3,MK-2206,ABT-888,5.88,ovary
SKOV3,MK-2206,BEZ-235,8.495000000000001,ovary
SKOV3,MK-2206,BORTEZOMIB,3.18,ovary
SKOV3,MK-2206,DINACICLIB,6.685,ovary
SKOV3,MK-2206,ERLOTINIB,10.01,ovary
SKOV3,MK-2206,GELDANAMYCIN,5.324999999999999,ovary
SKOV3,MK-2206,MK-8669,11.747499999999999,ovary
SKOV3,MK-2206,MK-8776,-3.49,ovary
SKOV3,MK-2206,OXALIPLATIN,-9.6,ovary
SKOV3,MK-2206,PD325901,10.2,ovary
SKOV3,MK-2206,SN-38,5.32,ovary
SKOV3,MK-2206,SORAFENIB,13.96,ovary
SKOV3,MK-2206,TOPOTECAN,-5.03,ovary
SKOV3,MK-4541,5-FU,6.109999999999999,ovary
SKOV3,MK-4541,ABT-888,12.465,ovary
SKOV3,MK-4541,AZD1775,11.4575,ovary
SKOV3,MK-4541,BEZ-235,10.055,ovary
SKOV3,MK-4541,BORTEZOMIB,7.484999999999999,ovary
SKOV3,MK-4541,CARBOPLATIN,8.08,ovary
SKOV3,MK-4541,CYCLOPHOSPHAMIDE,14.467500000000001,ovary
SKOV3,MK-4541,DASATINIB,5.68,ovary
SKOV3,MK-4541,DEXAMETHASONE,14.825,ovary
SKOV3,MK-4541,DINACICLIB,10.559999999999999,ovary
SKOV3,MK-4541,DOXORUBICIN,14.61,ovary
SKOV3,MK-4541,ERLOTINIB,8.5,ovary
SKOV3,MK-4541,ETOPOSIDE,7.057499999999999,ovary
SKOV3,MK-4541,GELDANAMYCIN,7.0625,ovary
SKOV3,MK-4541,GEMCITABINE,7.41,ovary
SKOV3,MK-4541,L778123,15.295,ovary
SKOV3,MK-4541,LAPATINIB,8.58,ovary
SKOV3,MK-4541,METFORMIN,6.54,ovary
SKOV3,MK-4541,METHOTREXATE,10.1025,ovary
SKOV3,MK-4541,MITOMYCINE,4.03,ovary
SKOV3,MK-4541,MK-2206,10.2325,ovary
SKOV3,MK-4541,MK-4827,6.496666666666667,ovary
SKOV3,MK-4541,MK-5108,9.1225,ovary
SKOV3,MK-4541,MK-8669,13.4025,ovary
SKOV3,MK-4541,MK-8776,8.5,ovary
SKOV3,MK-4541,MRK-003,18.09,ovary
SKOV3,MK-4541,OXALIPLATIN,7.546666666666667,ovary
SKOV3,MK-4541,PACLITAXEL,8.31,ovary
SKOV3,MK-4541,PD325901,6.6925,ovary
SKOV3,MK-4541,SN-38,6.873333333333332,ovary
SKOV3,MK-4541,SORAFENIB,20.7275,ovary
SKOV3,MK-4541,SUNITINIB,6.91,ovary
SKOV3,MK-4541,TEMOZOLOMIDE,8.47,ovary
SKOV3,MK-4541,TOPOTECAN,5.235,ovary
SKOV3,MK-4541,VINBLASTINE,7.495,ovary
SKOV3,MK-4541,VINORELBINE,7.7575,ovary
SKOV3,MK-4541,ZOLINZA,12.765,ovary
SKOV3,MK-4827,ABT-888,-0.6950000000000001,ovary
SKOV3,MK-4827,BEZ-235,5.992500000000001,ovary
SKOV3,MK-4827,DASATINIB,-3.31,ovary
SKOV3,MK-4827,DINACICLIB,3.42,ovary
SKOV3,MK-4827,ERLOTINIB,-0.31000000000000005,ovary
SKOV3,MK-4827,MK-2206,9.93,ovary
SKOV3,MK-4827,MK-8669,6.23,ovary
SKOV3,MK-4827,MK-8776,3.81,ovary
SKOV3,MK-4827,OXALIPLATIN,-8.11,ovary
SKOV3,MK-4827,PD325901,-5.695,ovary
SKOV3,MK-4827,SN-38,12.105,ovary
SKOV3,MK-4827,SORAFENIB,13.7425,ovary
SKOV3,MK-4827,TOPOTECAN,10.2,ovary
SKOV3,MK-5108,ABT-888,13.9,ovary
SKOV3,MK-5108,BEZ-235,10.245000000000001,ovary
SKOV3,MK-5108,BORTEZOMIB,7.65,ovary
SKOV3,MK-5108,DASATINIB,4.77,ovary
SKOV3,MK-5108,DINACICLIB,11.0975,ovary
SKOV3,MK-5108,ERLOTINIB,8.51,ovary
SKOV3,MK-5108,GELDANAMYCIN,9.065,ovary
SKOV3,MK-5108,MK-2206,7.09,ovary
SKOV3,MK-5108,MK-4827,6.51,ovary
SKOV3,MK-5108,MK-8669,10.27,ovary
SKOV3,MK-5108,MK-8776,11.01,ovary
SKOV3,MK-5108,OXALIPLATIN,4.54,ovary
SKOV3,MK-5108,PD325901,8.6875,ovary
SKOV3,MK-5108,SN-38,7.345000000000001,ovary
SKOV3,MK-5108,SORAFENIB,16.825000000000003,ovary
SKOV3,MK-5108,TOPOTECAN,10.54,ovary
SKOV3,MK-8669,BEZ-235,15.735,ovary
SKOV3,MK-8669,DINACICLIB,8.165,ovary
SKOV3,MK-8669,GELDANAMYCIN,5.85,ovary
SKOV3,MK-8669,MK-8776,13.6325,ovary
SKOV3,MK-8669,OXALIPLATIN,4.983333333333333,ovary
SKOV3,MK-8669,SN-38,6.637499999999999,ovary
SKOV3,MK-8669,SORAFENIB,15.975,ovary
SKOV3,MK-8669,TOPOTECAN,5.24,ovary
SKOV3,MRK-003,5-FU,6.8125,ovary
SKOV3,MRK-003,ABT-888,11.013333333333334,ovary
SKOV3,MRK-003,AZD1775,13.225,ovary
SKOV3,MRK-003,BEZ-235,16.3475,ovary
SKOV3,MRK-003,BORTEZOMIB,3.76,ovary
SKOV3,MRK-003,CARBOPLATIN,6.827500000000001,ovary
SKOV3,MRK-003,CYCLOPHOSPHAMIDE,16.54,ovary
SKOV3,MRK-003,DASATINIB,3.74,ovary
SKOV3,MRK-003,DEXAMETHASONE,15.325000000000001,ovary
SKOV3,MRK-003,DINACICLIB,9.7975,ovary
SKOV3,MRK-003,DOXORUBICIN,-5.52,ovary
SKOV3,MRK-003,ERLOTINIB,11.407499999999999,ovary
SKOV3,MRK-003,ETOPOSIDE,10.5575,ovary
SKOV3,MRK-003,GELDANAMYCIN,6.3575,ovary
SKOV3,MRK-003,GEMCITABINE,12.555,ovary
SKOV3,MRK-003,L778123,12.365,ovary
SKOV3,MRK-003,LAPATINIB,15.767500000000002,ovary
SKOV3,MRK-003,METFORMIN,9.6725,ovary
SKOV3,MRK-003,METHOTREXATE,13.1725,ovary
SKOV3,MRK-003,MITOMYCINE,3.55,ovary
SKOV3,MRK-003,MK-2206,15.5775,ovary
SKOV3,MRK-003,MK-4827,11.7675,ovary
SKOV3,MRK-003,MK-5108,15.6775,ovary
SKOV3,MRK-003,MK-8669,16.5025,ovary
SKOV3,MRK-003,MK-8776,15.755,ovary
SKOV3,MRK-003,OXALIPLATIN,1.0799999999999998,ovary
SKOV3,MRK-003,PACLITAXEL,9.4525,ovary
SKOV3,MRK-003,PD325901,7.373333333333334,ovary
SKOV3,MRK-003,SN-38,14.754999999999999,ovary
SKOV3,MRK-003,SORAFENIB,28.235,ovary
SKOV3,MRK-003,SUNITINIB,10.2575,ovary
SKOV3,MRK-003,TEMOZOLOMIDE,10.407499999999999,ovary
SKOV3,MRK-003,TOPOTECAN,19.44,ovary
SKOV3,MRK-003,VINBLASTINE,20.89,ovary
SKOV3,MRK-003,VINORELBINE,11.4,ovary
SKOV3,MRK-003,ZOLINZA,11.8825,ovary
SKOV3,OXALIPLATIN,DINACICLIB,4.74,ovary
SKOV3,OXALIPLATIN,MK-8776,5.725,ovary
SKOV3,OXALIPLATIN,SORAFENIB,8.965,ovary
SKOV3,PACLITAXEL,ABT-888,5.7,ovary
SKOV3,PACLITAXEL,AZD1775,7.645,ovary
SKOV3,PACLITAXEL,BEZ-235,3.61,ovary
SKOV3,PACLITAXEL,BORTEZOMIB,-5.425,ovary
SKOV3,PACLITAXEL,DASATINIB,-7.37,ovary
SKOV3,PACLITAXEL,DINACICLIB,4.41,ovary
SKOV3,PACLITAXEL,L778123,5.715,ovary
SKOV3,PACLITAXEL,LAPATINIB,7.945,ovary
SKOV3,PACLITAXEL,MK-2206,5.825,ovary
SKOV3,PACLITAXEL,MK-5108,10.1625,ovary
SKOV3,PACLITAXEL,MK-8669,6.92,ovary
SKOV3,PACLITAXEL,MK-8776,4.6575,ovary
SKOV3,PACLITAXEL,PD325901,3.83,ovary
SKOV3,PACLITAXEL,SORAFENIB,8.803999999999998,ovary
SKOV3,PACLITAXEL,SUNITINIB,6.3066666666666675,ovary
SKOV3,PACLITAXEL,TEMOZOLOMIDE,4.576666666666667,ovary
SKOV3,PACLITAXEL,ZOLINZA,5.3925,ovary
SKOV3,PD325901,ABT-888,4.88,ovary
SKOV3,PD325901,BEZ-235,9.1675,ovary
SKOV3,PD325901,DASATINIB,-6.5,ovary
SKOV3,PD325901,DINACICLIB,5.11,ovary
SKOV3,PD325901,GELDANAMYCIN,4.49,ovary
SKOV3,PD325901,MK-8669,4.01,ovary
SKOV3,PD325901,MK-8776,-5.415,ovary
SKOV3,PD325901,OXALIPLATIN,3.35,ovary
SKOV3,PD325901,SORAFENIB,20.3925,ovary
SKOV3,PD325901,TOPOTECAN,6.83,ovary
SKOV3,SN-38,DINACICLIB,3.2325,ovary
SKOV3,SN-38,MK-8776,7.176666666666667,ovary
SKOV3,SN-38,SORAFENIB,12.404,ovary
SKOV3,SORAFENIB,DINACICLIB,12.5125,ovary
SKOV3,SORAFENIB,MK-8776,8.1275,ovary
SKOV3,SUNITINIB,ABT-888,10.825,ovary
SKOV3,SUNITINIB,AZD1775,1.1833333333333336,ovary
SKOV3,SUNITINIB,BEZ-235,10.3475,ovary
SKOV3,SUNITINIB,DASATINIB,3.63,ovary
SKOV3,SUNITINIB,DINACICLIB,8.376666666666667,ovary
SKOV3,SUNITINIB,ERLOTINIB,8.1625,ovary
SKOV3,SUNITINIB,GELDANAMYCIN,4.383333333333334,ovary
SKOV3,SUNITINIB,LAPATINIB,11.8275,ovary
SKOV3,SUNITINIB,MK-2206,12.1725,ovary
SKOV3,SUNITINIB,MK-5108,5.52,ovary
SKOV3,SUNITINIB,MK-8669,13.0425,ovary
SKOV3,SUNITINIB,OXALIPLATIN,4.9350000000000005,ovary
SKOV3,SUNITINIB,PD325901,6.6274999999999995,ovary
SKOV3,SUNITINIB,SN-38,6.637499999999999,ovary
SKOV3,SUNITINIB,SORAFENIB,8.5275,ovary
SKOV3,SUNITINIB,TEMOZOLOMIDE,11.7975,ovary
SKOV3,SUNITINIB,TOPOTECAN,-6.3075,ovary
SKOV3,TEMOZOLOMIDE,ABT-888,9.2775,ovary
SKOV3,TEMOZOLOMIDE,AZD1775,9.6175,ovary
SKOV3,TEMOZOLOMIDE,BEZ-235,11.055,ovary
SKOV3,TEMOZOLOMIDE,BORTEZOMIB,3.23,ovary
SKOV3,TEMOZOLOMIDE,DASATINIB,4.08,ovary
SKOV3,TEMOZOLOMIDE,DINACICLIB,7.510000000000001,ovary
SKOV3,TEMOZOLOMIDE,ERLOTINIB,6.105,ovary
SKOV3,TEMOZOLOMIDE,GELDANAMYCIN,6.62,ovary
SKOV3,TEMOZOLOMIDE,LAPATINIB,6.1000000000000005,ovary
SKOV3,TEMOZOLOMIDE,MK-2206,6.6675,ovary
SKOV3,TEMOZOLOMIDE,MK-4827,25.314999999999998,ovary
SKOV3,TEMOZOLOMIDE,MK-5108,11.3025,ovary
SKOV3,TEMOZOLOMIDE,MK-8669,8.08,ovary
SKOV3,TEMOZOLOMIDE,MK-8776,11.2325,ovary
SKOV3,TEMOZOLOMIDE,OXALIPLATIN,-8.92,ovary
SKOV3,TEMOZOLOMIDE,SN-38,4.48,ovary
SKOV3,TEMOZOLOMIDE,SORAFENIB,14.579999999999998,ovary
SKOV3,TEMOZOLOMIDE,TOPOTECAN,0.7266666666666666,ovary
SKOV3,TOPOTECAN,BEZ-235,3.71,ovary
SKOV3,TOPOTECAN,DINACICLIB,0.8849999999999998,ovary
SKOV3,TOPOTECAN,MK-8776,4.8149999999999995,ovary
SKOV3,TOPOTECAN,SORAFENIB,5.75,ovary
SKOV3,VINBLASTINE,ABT-888,4.17,ovary
SKOV3,VINBLASTINE,AZD1775,7.985,ovary
SKOV3,VINBLASTINE,BEZ-235,9.43,ovary
SKOV3,VINBLASTINE,BORTEZOMIB,4.63,ovary
SKOV3,VINBLASTINE,DASATINIB,-3.19,ovary
SKOV3,VINBLASTINE,DINACICLIB,5.18,ovary
SKOV3,VINBLASTINE,ERLOTINIB,6.78,ovary
SKOV3,VINBLASTINE,GELDANAMYCIN,3.46,ovary
SKOV3,VINBLASTINE,L778123,14.2525,ovary
SKOV3,VINBLASTINE,LAPATINIB,4.99,ovary
SKOV3,VINBLASTINE,MK-2206,5.365,ovary
SKOV3,VINBLASTINE,MK-4827,3.09,ovary
SKOV3,VINBLASTINE,MK-5108,10.095,ovary
SKOV3,VINBLASTINE,MK-8669,6.9075,ovary
SKOV3,VINBLASTINE,MK-8776,6.015000000000001,ovary
SKOV3,VINBLASTINE,PD325901,4.95,ovary
SKOV3,VINBLASTINE,SORAFENIB,19.9925,ovary
SKOV3,VINBLASTINE,SUNITINIB,5.366666666666667,ovary
SKOV3,VINBLASTINE,TEMOZOLOMIDE,-8.675,ovary
SKOV3,VINBLASTINE,ZOLINZA,7.3,ovary
SKOV3,VINORELBINE,ABT-888,5.489999999999999,ovary
SKOV3,VINORELBINE,AZD1775,5.806666666666666,ovary
SKOV3,VINORELBINE,BEZ-235,4.2700000000000005,ovary
SKOV3,VINORELBINE,BORTEZOMIB,-5.27,ovary
SKOV3,VINORELBINE,DINACICLIB,3.42,ovary
SKOV3,VINORELBINE,ERLOTINIB,5.28,ovary
SKOV3,VINORELBINE,GELDANAMYCIN,-4.595,ovary
SKOV3,VINORELBINE,MK-2206,5.92,ovary
SKOV3,VINORELBINE,MK-5108,-4.26,ovary
SKOV3,VINORELBINE,MK-8669,8.31,ovary
SKOV3,VINORELBINE,MK-8776,4.6000000000000005,ovary
SKOV3,VINORELBINE,PD325901,-4.25,ovary
SKOV3,VINORELBINE,SORAFENIB,10.1975,ovary
SKOV3,VINORELBINE,SUNITINIB,8.45,ovary
SKOV3,VINORELBINE,TEMOZOLOMIDE,3.8449999999999998,ovary
SKOV3,VINORELBINE,ZOLINZA,7.9433333333333325,ovary
SKOV3,ZOLINZA,ABT-888,10.2125,ovary
SKOV3,ZOLINZA,AZD1775,11.1025,ovary
SKOV3,ZOLINZA,BEZ-235,8.935,ovary
SKOV3,ZOLINZA,BORTEZOMIB,9.34,ovary
SKOV3,ZOLINZA,DASATINIB,-5.636666666666667,ovary
SKOV3,ZOLINZA,ERLOTINIB,4.405,ovary
SKOV3,ZOLINZA,GELDANAMYCIN,3.8475,ovary
SKOV3,ZOLINZA,GEMCITABINE,7.036666666666666,ovary
SKOV3,ZOLINZA,LAPATINIB,3.06,ovary
SKOV3,ZOLINZA,MK-2206,7.635,ovary
SKOV3,ZOLINZA,MK-4827,4.84,ovary
SKOV3,ZOLINZA,MK-5108,6.1049999999999995,ovary
SKOV3,ZOLINZA,MK-8669,6.859999999999999,ovary
SKOV3,ZOLINZA,MK-8776,13.1025,ovary
SKOV3,ZOLINZA,OXALIPLATIN,7.675,ovary
SKOV3,ZOLINZA,PD325901,5.786666666666666,ovary
SKOV3,ZOLINZA,SN-38,7.746666666666666,ovary
SKOV3,ZOLINZA,SORAFENIB,7.45,ovary
SKOV3,ZOLINZA,SUNITINIB,-4.34,ovary
SKOV3,ZOLINZA,TEMOZOLOMIDE,5.095,ovary
SKOV3,ZOLINZA,TOPOTECAN,8.855,ovary
SW620,5-FU,ABT-888,8.075,large intestine
SW620,5-FU,AZD1775,6.2075,large intestine
SW620,5-FU,BEZ-235,5.763333333333333,large intestine
SW620,5-FU,BORTEZOMIB,4.45,large intestine
SW620,5-FU,DASATINIB,10.6175,large intestine
SW620,5-FU,DINACICLIB,3.563333333333334,large intestine
SW620,5-FU,ERLOTINIB,8.395,large intestine
SW620,5-FU,GELDANAMYCIN,4.346666666666667,large intestine
SW620,5-FU,L778123,5.98,large intestine
SW620,5-FU,LAPATINIB,5.545,large intestine
SW620,5-FU,MK-2206,3.04,large intestine
SW620,5-FU,MK-5108,5.1866666666666665,large intestine
SW620,5-FU,MK-8669,6.17,large intestine
SW620,5-FU,MK-8776,6.345,large intestine
SW620,5-FU,PD325901,-4.795,large intestine
SW620,5-FU,SORAFENIB,6.18,large intestine
SW620,5-FU,SUNITINIB,6.332,large intestine
SW620,5-FU,TEMOZOLOMIDE,-6.43,large intestine
SW620,5-FU,ZOLINZA,8.45,large intestine
SW620,ABT-888,BEZ-235,9.28,large intestine
SW620,ABT-888,DINACICLIB,5.505,large intestine
SW620,ABT-888,GELDANAMYCIN,4.78,large intestine
SW620,ABT-888,MK-8669,-4.705,large intestine
SW620,ABT-888,MK-8776,7.9,large intestine
SW620,ABT-888,OXALIPLATIN,3.16,large intestine
SW620,ABT-888,SN-38,13.7775,large intestine
SW620,ABT-888,SORAFENIB,19.7125,large intestine
SW620,AZD1775,BEZ-235,4.28,large intestine
SW620,AZD1775,DASATINIB,18.465,large intestine
SW620,AZD1775,ERLOTINIB,5.5,large intestine
SW620,AZD1775,GELDANAMYCIN,3.52,large intestine
SW620,AZD1775,LAPATINIB,4.74,large intestine
SW620,AZD1775,MK-4827,2.3499999999999996,large intestine
SW620,AZD1775,MK-5108,3.93,large intestine
SW620,AZD1775,MK-8669,4.305,large intestine
SW620,AZD1775,MK-8776,11.275,large intestine
SW620,AZD1775,OXALIPLATIN,-4.0633333333333335,large intestine
SW620,AZD1775,PD325901,-3.07,large intestine
SW620,AZD1775,SN-38,4.346666666666667,large intestine
SW620,AZD1775,SORAFENIB,5.395,large intestine
SW620,AZD1775,TOPOTECAN,4.84,large intestine
SW620,BEZ-235,DINACICLIB,4.925000000000001,large intestine
SW620,BEZ-235,MK-8776,7.145,large intestine
SW620,BEZ-235,SN-38,4.300000000000001,large intestine
SW620,BEZ-235,SORAFENIB,7.395,large intestine
SW620,BORTEZOMIB,ABT-888,4.66,large intestine
SW620,BORTEZOMIB,BEZ-235,5.705,large intestine
SW620,BORTEZOMIB,DASATINIB,6.78,large intestine
SW620,BORTEZOMIB,GELDANAMYCIN,3.86,large intestine
SW620,BORTEZOMIB,MK-8776,5.215,large intestine
SW620,BORTEZOMIB,SN-38,9.566666666666666,large intestine
SW620,BORTEZOMIB,SORAFENIB,8.816666666666668,large intestine
SW620,BORTEZOMIB,TOPOTECAN,3.22,large intestine
SW620,CARBOPLATIN,ABT-888,5.8133333333333335,large intestine
SW620,CARBOPLATIN,BEZ-235,5.495,large intestine
SW620,CARBOPLATIN,BORTEZOMIB,4.255,large intestine
SW620,CARBOPLATIN,ERLOTINIB,5.9,large intestine
SW620,CARBOPLATIN,GELDANAMYCIN,-3.91,large intestine
SW620,CARBOPLATIN,L778123,-11.3375,large intestine
SW620,CARBOPLATIN,LAPATINIB,-4.425,large intestine
SW620,CARBOPLATIN,MK-2206,3.29,large intestine
SW620,CARBOPLATIN,MK-4827,4.14,large intestine
SW620,CARBOPLATIN,MK-8669,4.49,large intestine
SW620,CARBOPLATIN,MK-8776,-5.16,large intestine
SW620,CARBOPLATIN,PD325901,-9.2275,large intestine
SW620,CARBOPLATIN,SORAFENIB,-9.285,large intestine
SW620,CARBOPLATIN,SUNITINIB,4.253333333333333,large intestine
SW620,CARBOPLATIN,TEMOZOLOMIDE,-4.26,large intestine
SW620,CARBOPLATIN,ZOLINZA,6.67,large intestine
SW620,CYCLOPHOSPHAMIDE,ABT-888,9.65,large intestine
SW620,CYCLOPHOSPHAMIDE,AZD1775,4.635,large intestine
SW620,CYCLOPHOSPHAMIDE,BEZ-235,10.907499999999999,large intestine
SW620,CYCLOPHOSPHAMIDE,BORTEZOMIB,5.4225,large intestine
SW620,CYCLOPHOSPHAMIDE,DASATINIB,5.27,large intestine
SW620,CYCLOPHOSPHAMIDE,DINACICLIB,7.475,large intestine
SW620,CYCLOPHOSPHAMIDE,ERLOTINIB,5.72,large intestine
SW620,CYCLOPHOSPHAMIDE,GELDANAMYCIN,6.2375,large intestine
SW620,CYCLOPHOSPHAMIDE,L778123,6.805,large intestine
SW620,CYCLOPHOSPHAMIDE,LAPATINIB,4.4,large intestine
SW620,CYCLOPHOSPHAMIDE,MK-2206,4.609999999999999,large intestine
SW620,CYCLOPHOSPHAMIDE,MK-4827,4.54,large intestine
SW620,CYCLOPHOSPHAMIDE,MK-5108,9.336666666666666,large intestine
SW620,CYCLOPHOSPHAMIDE,MK-8669,8.024999999999999,large intestine
SW620,CYCLOPHOSPHAMIDE,MK-8776,12.36,large intestine
SW620,CYCLOPHOSPHAMIDE,SORAFENIB,9.955,large intestine
SW620,CYCLOPHOSPHAMIDE,SUNITINIB,5.99,large intestine
SW620,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,4.58,large intestine
SW620,CYCLOPHOSPHAMIDE,ZOLINZA,10.465,large intestine
SW620,DASATINIB,ABT-888,4.853333333333333,large intestine
SW620,DASATINIB,BEZ-235,11.435,large intestine
SW620,DASATINIB,DINACICLIB,5.22,large intestine
SW620,DASATINIB,GELDANAMYCIN,5.0175,large intestine
SW620,DASATINIB,MK-8669,6.425000000000001,large intestine
SW620,DASATINIB,MK-8776,18.33,large intestine
SW620,DASATINIB,OXALIPLATIN,-4.68,large intestine
SW620,DASATINIB,SN-38,8.3425,large intestine
SW620,DASATINIB,SORAFENIB,12.06,large intestine
SW620,DASATINIB,TOPOTECAN,7.9575000000000005,large intestine
SW620,DEXAMETHASONE,ABT-888,5.49,large intestine
SW620,DEXAMETHASONE,AZD1775,5.925,large intestine
SW620,DEXAMETHASONE,BEZ-235,8.145,large intestine
SW620,DEXAMETHASONE,BORTEZOMIB,6.125,large intestine
SW620,DEXAMETHASONE,DASATINIB,4.05,large intestine
SW620,DEXAMETHASONE,DINACICLIB,5.826666666666667,large intestine
SW620,DEXAMETHASONE,ERLOTINIB,3.47,large intestine
SW620,DEXAMETHASONE,GELDANAMYCIN,4.753333333333333,large intestine
SW620,DEXAMETHASONE,L778123,5.07,large intestine
SW620,DEXAMETHASONE,LAPATINIB,4.75,large intestine
SW620,DEXAMETHASONE,MK-2206,3.39,large intestine
SW620,DEXAMETHASONE,MK-4827,4.1850000000000005,large intestine
SW620,DEXAMETHASONE,MK-5108,8.285,large intestine
SW620,DEXAMETHASONE,MK-8669,4.84,large intestine
SW620,DEXAMETHASONE,MK-8776,7.34,large intestine
SW620,DEXAMETHASONE,PD325901,-3.23,large intestine
SW620,DEXAMETHASONE,SORAFENIB,5.827500000000001,large intestine
SW620,DEXAMETHASONE,SUNITINIB,6.026666666666666,large intestine
SW620,DEXAMETHASONE,ZOLINZA,8.833333333333334,large intestine
SW620,DINACICLIB,MK-8776,5.86,large intestine
SW620,DOXORUBICIN,ABT-888,3.45,large intestine
SW620,DOXORUBICIN,AZD1775,-4.45,large intestine
SW620,DOXORUBICIN,BEZ-235,-4.56,large intestine
SW620,DOXORUBICIN,DASATINIB,7.994999999999999,large intestine
SW620,DOXORUBICIN,DINACICLIB,3.58,large intestine
SW620,DOXORUBICIN,L778123,-7.2,large intestine
SW620,DOXORUBICIN,LAPATINIB,6.2825,large intestine
SW620,DOXORUBICIN,MK-2206,3.79,large intestine
SW620,DOXORUBICIN,MK-4827,-4.7875,large intestine
SW620,DOXORUBICIN,MK-8776,-11.275,large intestine
SW620,DOXORUBICIN,PD325901,-4.93,large intestine
SW620,DOXORUBICIN,SORAFENIB,-8.39,large intestine
SW620,DOXORUBICIN,SUNITINIB,-3.01,large intestine
SW620,DOXORUBICIN,TEMOZOLOMIDE,-6.575,large intestine
SW620,DOXORUBICIN,ZOLINZA,5.686666666666667,large intestine
SW620,ERLOTINIB,ABT-888,-4.59,large intestine
SW620,ERLOTINIB,BEZ-235,8.0225,large intestine
SW620,ERLOTINIB,BORTEZOMIB,5.32,large intestine
SW620,ERLOTINIB,DASATINIB,11.45,large intestine
SW620,ERLOTINIB,DINACICLIB,4.0200000000000005,large intestine
SW620,ERLOTINIB,GELDANAMYCIN,5.085,large intestine
SW620,ERLOTINIB,MK-8669,10.596666666666666,large intestine
SW620,ERLOTINIB,MK-8776,6.215,large intestine
SW620,ERLOTINIB,OXALIPLATIN,-8.5225,large intestine
SW620,ERLOTINIB,PD325901,-3.59,large intestine
SW620,ERLOTINIB,SN-38,13.3,large intestine
SW620,ERLOTINIB,SORAFENIB,9.605,large intestine
SW620,ERLOTINIB,TOPOTECAN,10.0475,large intestine
SW620,ETOPOSIDE,ABT-888,3.625,large intestine
SW620,ETOPOSIDE,BEZ-235,-3.69,large intestine
SW620,ETOPOSIDE,BORTEZOMIB,3.63,large intestine
SW620,ETOPOSIDE,DASATINIB,5.74,large intestine
SW620,ETOPOSIDE,DINACICLIB,-3.48,large intestine
SW620,ETOPOSIDE,ERLOTINIB,6.8075,large intestine
SW620,ETOPOSIDE,GELDANAMYCIN,4.24,large intestine
SW620,ETOPOSIDE,LAPATINIB,7.3725000000000005,large intestine
SW620,ETOPOSIDE,MK-2206,4.585,large intestine
SW620,ETOPOSIDE,MK-4827,-3.04,large intestine
SW620,ETOPOSIDE,MK-5108,5.3566666666666665,large intestine
SW620,ETOPOSIDE,MK-8776,-5.5649999999999995,large intestine
SW620,ETOPOSIDE,PD325901,-5.1075,large intestine
SW620,ETOPOSIDE,SORAFENIB,4.0600000000000005,large intestine
